id,number_of_reviews,last_review,reviews_per_month,review_rate_number
14999380,0,,,4
14999932,113,6/21/2019,5.88,3
15000484,5,6/22/2019,0.67,2
15001036,58,6/29/2019,2.53,4
15001589,4,5/31/2019,0.19,2
15002141,4,4/24/2019,0.18,3
15002693,2,5/28/2018,0.15,4
15003246,5,9/05/2017,0.22,2
15003798,10,7/01/2019,0.51,3
15004350,2,1/01/2019,0.2,4
15004903,2,1/01/2018,0.11,2
15005455,71,5/21/2019,3.08,5
15006007,2,9/02/2018,0.09,3
15006559,1,8/20/2017,0.04,5
15007112,8,11/05/2017,0.34,4
15007664,104,6/28/2019,4.44,5
15008216,19,5/31/2019,0.85,5
15008769,1,1/02/2018,0.05,5
15009321,31,4/25/2019,1.36,5
15009873,2,4/24/2019,0.11,2
15010426,4,4/30/2019,0.41,4
15010978,94,6/27/2019,4.09,4
15011530,0,,,3
15012082,0,,,4
15012635,5,3/26/2018,0.22,4
15013187,61,5/31/2019,2.66,5
15013739,63,7/03/2019,2.77,4
15014292,3,1/02/2018,0.14,2
15014844,0,,,3
15015396,6,5/19/2019,0.26,3
15015949,1,11/26/2017,0.05,4
15016501,1,5/06/2018,0.07,2
15017053,85,7/01/2019,3.67,2
15017605,1,8/10/2017,0.04,3
15018158,47,6/09/2019,2.01,4
15018710,6,6/23/2019,0.35,5
15019262,1,8/25/2017,0.04,2
15019815,14,6/01/2019,0.6,3
15020367,29,6/16/2019,1.25,2
15020919,35,6/30/2019,1.56,3
15021472,179,6/30/2019,7.76,5
15022024,0,,,4
15022576,0,,,2
15023128,41,6/02/2019,1.84,2
15023681,0,,,4
15024233,0,,,3
15024785,89,6/23/2019,4.01,4
15025338,144,6/24/2019,6.21,5
15025890,5,9/13/2017,0.22,2
15026442,129,6/28/2019,5.74,3
15026995,1,8/31/2017,0.04,3
15027547,13,5/01/2019,0.61,2
15028099,1,9/15/2017,0.05,5
15028651,6,4/03/2018,0.26,5
15029204,7,1/01/2019,0.37,3
15029756,92,7/02/2019,4.09,5
15030308,9,5/19/2019,0.39,4
15030861,6,5/03/2019,0.27,3
15031413,2,6/19/2018,0.11,2
15031965,3,9/29/2018,0.3,3
15032518,0,,,4
15033070,0,,,5
15033622,92,7/07/2019,3.99,2
15034174,4,9/28/2018,0.37,5
15034727,2,10/24/2017,0.09,2
15035279,5,7/29/2018,0.22,5
15035831,0,,,3
15036384,5,4/08/2018,0.22,5
15036936,14,5/20/2019,0.67,2
15037488,42,6/14/2019,1.83,5
15038041,3,4/24/2019,0.14,4
15038593,3,9/01/2017,0.13,3
15039145,100,6/27/2019,4.45,4
15039697,4,4/27/2019,0.19,5
15040250,0,,,2
15040802,1,8/28/2017,0.04,4
15041354,0,,,3
15041907,0,,,2
15042459,1,9/03/2017,0.04,4
15043011,2,10/29/2017,0.09,4
15043564,30,6/15/2019,1.29,4
15044116,52,6/29/2019,2.35,4
15044668,3,9/23/2017,0.13,3
15045220,4,12/19/2017,0.17,3
15045773,1,8/18/2017,0.04,2
15046325,95,7/06/2019,4.13,4
15046877,104,6/22/2019,4.53,5
15047430,111,7/01/2019,4.95,5
15047982,10,12/12/2018,0.44,2
15048534,55,6/24/2019,2.56,5
15049087,18,7/06/2019,0.86,5
15049639,18,6/30/2019,0.8,3
15050191,0,,,2
15050743,22,6/24/2019,0.95,4
15051296,0,,,5
15051848,1,12/30/2018,0.16,3
15052400,51,6/29/2019,2.89,4
15052953,9,11/12/2017,0.39,5
15053505,19,7/02/2019,0.85,4
15054057,163,6/12/2019,7.27,2
15054610,4,9/04/2017,0.17,4
15055162,4,7/05/2018,0.19,3
15055714,121,6/20/2019,5.35,4
15056266,51,7/06/2019,2.22,5
15056819,3,5/08/2019,0.13,4
15057371,68,6/23/2019,2.97,5
15057923,58,6/23/2019,4.1,5
15058476,7,10/02/2018,0.31,2
15059028,0,,,3
15059580,0,,,5
15060133,4,10/08/2017,0.17,4
15060685,38,1/01/2019,1.66,5
15061237,67,3/31/2019,2.89,3
15061789,13,7/05/2019,0.6,3
15062342,95,7/01/2019,4.26,4
15062894,47,6/23/2019,2.05,2
15063446,90,7/01/2019,4.11,4
15063999,0,,,3
15064551,15,6/23/2018,0.69,4
15065103,11,7/01/2019,0.49,5
15065656,2,8/29/2017,0.09,3
15066208,3,6/29/2018,0.13,5
15066760,1,12/02/2017,0.05,4
15067312,0,,,5
15067865,9,6/04/2019,0.4,3
15068417,12,4/03/2018,0.53,3
15068969,67,7/01/2019,2.99,4
15069522,7,10/06/2018,0.31,5
15070074,0,,,3
15070626,29,6/30/2019,1.28,5
15071179,45,6/17/2019,1.98,5
15071731,24,7/01/2019,1.45,3
15072283,12,1/01/2019,0.53,2
15072835,4,11/17/2018,0.18,4
15073388,1,9/04/2017,0.04,3
15073940,86,7/03/2019,4.01,5
15074492,1,8/11/2017,0.04,5
15075045,75,6/13/2019,3.32,3
15075597,6,6/21/2019,0.27,3
15076149,1,8/21/2017,0.04,2
15076702,2,8/27/2017,0.09,5
15077254,1,8/12/2017,0.04,5
15077806,4,4/30/2018,0.18,5
15078358,10,7/06/2019,0.93,3
15078911,60,6/18/2019,2.59,2
15079463,53,3/31/2019,2.43,2
15080015,6,11/26/2017,0.26,3
15080568,8,9/11/2018,0.35,4
15081120,22,9/03/2018,0.98,3
15081672,50,6/22/2019,2.15,5
15082225,1,8/15/2017,0.04,4
15082777,0,,,4
15083329,142,6/23/2019,6.6,2
15083881,3,1/22/2019,0.44,4
15084434,7,3/29/2019,0.85,2
15084986,57,6/20/2019,2.51,2
15085538,0,,,4
15086091,9,1/02/2019,0.39,4
15086643,31,9/22/2018,1.38,5
15087195,25,6/10/2019,1.08,5
15087748,34,6/23/2019,1.55,4
15088300,31,4/24/2019,1.37,3
15088852,2,7/17/2018,0.12,3
15089404,26,3/27/2018,1.13,3
15089957,87,6/19/2019,3.86,3
15090509,1,12/26/2017,0.05,4
15091061,112,6/02/2019,4.91,4
15091614,17,5/05/2019,0.77,2
15092166,3,11/05/2017,0.13,4
15092718,6,4/15/2018,0.27,3
15093271,38,1/02/2019,1.66,5
15093823,152,6/22/2019,6.58,2
15094375,0,,,3
15094927,13,4/03/2018,0.57,5
15095480,,10/09/2017,0.09,5
15096032,1,2/28/2019,0.23,4
15096584,4,6/19/2018,0.18,4
15097137,22,6/05/2019,1,4
15097689,4,12/30/2017,0.18,3
15098241,97,6/21/2019,4.21,3
15098794,2,9/03/2017,0.09,3
15099346,106,7/07/2019,4.73,5
15099898,45,6/03/2019,1.95,2
15100450,16,6/29/2019,0.7,4
15101003,1,8/24/2017,0.04,2
15101555,1,8/26/2017,0.04,5
15102107,0,,,5
15102660,102,6/23/2019,4.48,4
15103212,32,6/26/2019,1.39,5
15103764,0,,,2
15104317,10,4/29/2018,0.43,3
15104869,19,1/21/2019,1.26,3
15105421,1,9/05/2017,0.04,3
15105973,6,9/12/2018,0.27,4
15106526,12,2/02/2019,0.55,4
15107078,122,6/17/2019,5.42,2
15107630,42,5/28/2019,1.85,2
15108183,3,9/02/2018,0.14,5
15108735,2,12/24/2017,0.09,5
15109287,1,9/01/2017,0.04,3
15109840,0,,,5
15110392,26,6/09/2019,1.17,3
15110944,10,5/31/2019,0.45,4
15111496,0,,,5
15112049,1,11/17/2018,0.13,2
15112601,9,5/18/2019,0.41,5
15113153,7,10/30/2017,0.31,3
15113706,2,7/13/2018,0.09,4
15114258,3,3/24/2019,0.14,3
15114810,4,10/23/2017,0.18,2
15115363,0,,,2
15115915,3,7/27/2018,0.23,2
15116467,46,6/03/2019,2,4
15117019,0,,,2
15117572,4,2/25/2019,0.18,2
15118124,0,,,2
15118676,0,,,3
15119229,3,1/02/2018,0.14,2
15119781,6,5/06/2019,0.47,3
15120333,72,7/05/2019,3.16,3
15120886,0,,,2
15121438,0,,,2
15121990,2,9/09/2018,0.14,4
15122542,7,5/05/2019,0.34,5
15123095,67,7/06/2019,2.99,5
15123647,20,1/01/2019,1.08,4
15124199,0,,,5
15124752,31,5/19/2019,1.37,4
15125304,34,5/26/2019,1.52,2
15125856,29,5/20/2019,1.3,4
15126409,7,2/07/2018,0.31,3
15126961,19,6/05/2019,0.85,5
15127513,0,,,4
15128065,97,7/06/2019,4.42,5
15128618,4,6/02/2018,0.22,4
15129170,80,5/26/2019,3.57,2
15129722,98,7/01/2019,4.57,5
15130275,0,,,2
15130827,1,8/27/2017,0.04,5
15131379,2,1/02/2019,0.09,2
15131932,97,6/23/2019,4.4,4
15132484,11,11/17/2017,0.49,4
15133036,0,,,3
15133588,0,,,5
15134141,1,1/03/2018,0.05,2
15134693,17,4/01/2018,0.78,5
15135245,112,6/14/2019,5.63,4
15135798,20,6/19/2019,0.88,2
15136350,3,11/05/2017,0.13,2
15136902,1,11/26/2017,0.05,4
15137455,22,6/20/2019,0.98,4
15138007,1,9/04/2017,0.04,4
15138559,50,6/11/2019,2.48,4
15139111,2,10/10/2017,0.09,5
15139664,4,12/14/2018,0.18,5
15140216,73,6/01/2019,3.35,5
15140768,0,,,5
15141321,7,1/02/2018,0.31,3
15141873,1,9/10/2017,0.04,4
15142425,48,1/04/2019,2.08,5
15142978,2,5/23/2018,0.11,2
15143530,0,,,2
15144082,0,,,2
15144634,34,7/01/2019,1.52,4
15145187,48,6/18/2019,2.22,3
15145739,0,,,5
15146291,53,6/08/2019,2.37,4
15146844,24,5/26/2018,1.07,3
15147396,2,10/14/2017,0.09,4
15147948,0,,,5
15148501,0,,,4
15149053,52,6/30/2019,2.41,3
15149605,6,10/21/2018,0.27,2
15150157,0,,,4
15150710,15,11/04/2018,0.66,4
15151262,0,,,3
15151814,71,6/24/2019,3.2,2
15152367,1,9/11/2017,0.05,5
15152919,15,5/01/2019,0.67,3
15153471,10,3/17/2019,0.44,2
15154024,50,6/25/2019,2.35,5
15154576,87,6/23/2019,3.79,2
15155128,19,6/28/2019,1.03,2
15155680,32,6/30/2019,3.1,3
15156233,1,8/20/2017,0.04,5
15156785,3,12/23/2018,0.27,3
15157337,9,10/01/2017,0.4,4
15157890,55,6/29/2019,2.47,3
15158442,43,6/09/2019,1.91,5
15158994,93,6/30/2019,4.07,2
15159547,16,5/18/2019,0.71,2
15160099,0,,,2
15160651,11,3/20/2019,0.55,2
15161203,1,12/03/2017,0.05,4
15161756,57,6/03/2019,2.54,2
15162308,45,6/21/2019,1.96,4
15162860,60,6/23/2019,2.62,3
15163413,11,6/02/2019,0.57,5
15163965,8,12/02/2018,0.35,5
15164517,1,9/08/2017,0.04,5
15165070,4,9/16/2018,0.18,3
15165622,2,8/25/2017,0.09,2
15166174,3,3/27/2019,0.25,3
15166726,2,9/26/2017,0.09,3
15167279,8,8/28/2017,0.35,4
15167831,2,10/01/2017,0.09,4
15168383,9,10/25/2018,0.4,2
15168936,5,11/09/2017,0.22,5
15169488,5,9/25/2017,0.22,2
15170040,1,8/30/2017,0.04,3
15170593,23,7/05/2019,1.02,2
15171145,3,1/02/2018,0.16,4
15171697,39,6/21/2019,1.72,4
15172249,45,4/21/2019,2.09,2
15172802,24,7/01/2019,3.35,4
15173354,1,9/27/2017,0.05,5
15173906,5,4/03/2018,0.24,2
15174459,19,6/23/2019,0.85,3
15175011,0,,,5
15175563,18,5/22/2018,0.8,3
15176116,2,8/30/2017,0.09,5
15176668,26,4/28/2019,1.14,5
15177220,3,5/26/2018,0.16,2
15177772,2,9/15/2017,0.09,5
15178325,4,7/28/2018,0.21,4
15178877,0,,,5
15179429,3,4/29/2018,0.14,2
15179982,0,,,3
15180534,19,1/10/2018,0.83,3
15181086,2,9/04/2017,0.09,5
15181639,20,1/07/2019,0.9,3
15182191,2,9/03/2017,0.09,4
15182743,12,1/01/2019,0.53,4
15183295,66,2/12/2019,3.5,2
15183848,15,5/14/2019,0.68,3
15184400,0,,,4
15184952,115,6/15/2019,5.06,4
15185505,10,11/02/2018,0.54,4
15186057,4,11/25/2017,0.2,3
15186609,0,,,5
15187162,17,11/24/2018,0.76,5
15187714,6,2/17/2019,0.26,3
15188266,3,12/30/2017,0.13,2
15188818,0,,,4
15189371,3,5/04/2018,0.16,3
15189923,0,,,3
15190475,0,,,2
15191028,3,1/25/2019,0.19,2
15191580,1,8/26/2017,0.04,4
15192132,62,7/07/2019,2.78,2
15192685,68,4/27/2019,3.02,4
15193237,0,,,5
15193789,10,6/22/2019,0.46,3
15194341,61,6/23/2019,2.72,2
15194894,2,9/04/2017,0.09,2
15195446,0,,,5
15195998,6,6/11/2019,0.7,3
15196551,6,3/08/2018,0.27,3
15197103,11,5/22/2019,0.52,2
15197655,0,,,4
15198208,2,7/01/2019,1.05,4
15198760,130,6/28/2019,5.76,4
15199312,33,6/25/2019,1.55,3
15199864,0,,,4
15200417,1,11/01/2017,0.05,5
15200969,2,2/25/2018,0.09,5
15201521,4,1/25/2019,0.28,5
15202074,33,6/10/2019,1.44,3
15202626,6,6/11/2019,2.2,5
15203178,8,4/28/2019,0.43,4
15203731,23,4/14/2019,1.01,2
15204283,4,9/28/2018,0.18,2
15204835,21,6/20/2019,1.26,4
15205387,61,6/18/2019,2.67,4
15205940,8,6/02/2019,0.35,3
15206492,19,10/06/2018,0.84,5
15207044,2,9/26/2017,0.09,3
15207597,3,12/11/2017,0.13,5
15208149,5,11/05/2017,0.23,4
15208701,22,6/30/2019,1,3
15209254,3,4/15/2018,0.13,3
15209806,2,9/21/2017,0.09,4
15210358,3,1/04/2018,0.13,5
15210910,9,5/26/2019,0.4,4
15211463,5,2/15/2019,0.42,4
15212015,21,5/13/2019,0.93,5
15212567,28,6/17/2019,1.25,5
15213120,4,12/24/2018,0.19,5
15213672,81,6/27/2019,3.61,5
15214224,116,6/22/2019,5.7,3
15214777,27,6/22/2019,1.19,4
15215329,5,5/28/2018,0.23,4
15215881,0,,,3
15216433,53,6/25/2019,2.36,5
15216986,2,1/29/2019,0.09,2
15217538,1,9/08/2017,0.04,5
15218090,3,10/20/2018,0.16,5
15218643,38,6/22/2019,1.67,2
15219195,1,12/16/2017,0.05,5
15219747,1,9/04/2017,0.04,3
15220300,1,7/28/2018,0.09,4
15220852,49,6/09/2019,2.18,5
15221404,18,10/16/2018,0.79,3
15221956,16,3/17/2019,0.7,4
15222509,9,3/31/2018,0.41,3
15223061,0,,,3
15223613,2,9/20/2017,0.09,5
15224166,63,6/19/2019,2.78,2
15224718,3,7/30/2018,0.14,4
15225270,12,10/27/2017,0.53,2
15225823,1,9/21/2017,0.05,3
15226375,40,9/24/2018,1.78,4
15226927,13,7/02/2019,0.6,2
15227479,1,9/04/2017,0.04,2
15228032,32,7/28/2018,1.51,3
15228584,9,6/17/2019,0.42,2
15229136,3,12/22/2017,0.15,3
15229689,39,6/13/2019,1.75,5
15230241,4,10/25/2017,0.18,3
15230793,60,6/28/2019,2.63,5
15231346,1,10/24/2017,0.05,4
15231898,1,10/11/2018,0.11,5
15232450,0,,,2
15233002,58,6/18/2019,2.63,3
15233555,5,6/04/2018,0.22,3
15234107,3,9/14/2017,0.13,2
15234659,0,,,4
15235212,3,4/11/2019,0.2,2
15235764,1,9/12/2017,0.05,4
15236316,5,12/07/2018,0.23,5
15236869,0,,,3
15237421,1,8/27/2017,0.04,2
15237973,15,2/14/2019,0.7,2
15238525,41,7/06/2019,1.84,3
15239078,3,1/02/2018,0.15,5
15239630,2,9/15/2017,0.09,2
15240182,154,6/19/2019,6.78,2
15240735,5,12/29/2018,0.22,4
15241287,0,,,5
15241839,23,1/02/2019,1.03,2
15242392,2,10/01/2017,0.09,5
15242944,3,12/02/2018,0.13,3
15243496,11,10/07/2018,0.51,3
15244048,2,10/20/2017,0.09,5
15244601,62,6/24/2019,2.83,4
15245153,65,7/03/2019,2.88,2
15245705,5,7/04/2019,0.24,2
15246258,1,9/22/2017,0.05,2
15246810,0,,,2
15247362,40,7/02/2019,1.76,4
15247915,93,6/15/2019,4.28,3
15248467,95,6/21/2019,4.37,5
15249019,95,6/23/2019,4.35,2
15249571,0,,,5
15250124,48,6/22/2019,2.14,5
15250676,12,4/28/2019,0.56,4
15251228,132,6/20/2019,5.88,3
15251781,22,6/20/2019,0.99,5
15252333,0,,,3
15252885,92,7/01/2019,4.1,2
15253438,4,9/25/2017,0.18,3
15253990,0,,,2
15254542,1,8/25/2017,0.04,2
15255094,0,,,4
15255647,15,6/03/2019,0.67,4
15256199,36,6/22/2019,1.65,5
15256751,0,,,3
15257304,1,9/02/2017,0.04,3
15257856,12,6/10/2018,0.57,4
15258408,4,10/10/2017,0.18,3
15258961,3,5/26/2018,0.21,4
15259513,9,10/28/2018,0.4,4
15260065,7,6/30/2018,0.5,5
15260617,52,6/26/2019,2.39,4
15261170,0,,,4
15261722,93,6/27/2019,4.13,5
15262274,103,6/25/2019,4.56,4
15262827,17,6/09/2019,0.76,4
15263379,26,6/29/2019,1.16,4
15263931,16,1/25/2019,0.75,3
15264484,13,4/27/2019,0.59,5
15265036,4,1/03/2018,0.18,4
15265588,17,5/22/2019,0.76,3
15266140,46,1/01/2019,2.05,4
15266693,16,6/10/2019,1.55,4
15267245,0,,,2
15267797,3,9/03/2018,0.13,3
15268350,0,,,3
15268902,0,,,3
15269454,0,,,3
15270007,20,7/05/2019,0.88,4
15270559,5,9/22/2018,0.22,5
15271111,3,9/12/2017,0.13,2
15271663,12,5/20/2019,0.53,3
15272216,5,1/02/2018,0.23,5
15272768,30,5/09/2019,1.34,4
15273320,62,6/30/2019,2.8,3
15273873,3,9/30/2017,0.14,5
15274425,8,5/07/2018,0.41,4
15274977,1,9/08/2017,0.04,3
15275530,0,,,4
15276082,12,6/02/2019,0.79,4
15276634,35,7/05/2019,1.65,5
15277186,4,9/28/2018,0.18,3
15277739,77,7/07/2019,3.45,5
15278291,0,,,4
15278843,13,4/15/2018,0.57,3
15279396,3,9/28/2017,0.13,2
15279948,1,9/10/2017,0.04,2
15280500,6,1/03/2019,0.41,5
15281053,1,9/09/2017,0.04,5
15281605,21,1/06/2018,0.94,3
15282157,4,9/01/2017,0.18,2
15282709,5,5/22/2018,0.22,2
15283262,2,9/26/2017,0.09,3
15283814,1,6/12/2019,1,4
15284366,4,6/12/2019,0.18,4
15284919,88,6/24/2019,4.73,4
15285471,2,5/27/2019,0.8,4
15286023,67,7/01/2019,3.06,2
15286576,97,7/02/2019,5.02,3
15287128,4,6/15/2019,0.28,5
15287680,58,6/12/2019,2.57,4
15288232,60,6/25/2019,2.73,5
15288785,53,6/27/2019,2.35,3
15289337,52,6/23/2019,2.34,3
15289889,3,9/16/2017,0.13,4
15290442,33,6/23/2019,1.49,5
15290994,86,6/30/2019,3.83,5
15291546,0,,,3
15292099,3,12/08/2018,0.14,4
15292651,7,6/22/2019,0.31,5
15293203,5,4/06/2018,0.22,4
15293755,38,6/23/2019,1.69,3
15294308,34,3/16/2019,1.51,2
15294860,0,,,5
15295412,1,2/01/2018,0.06,5
15295965,0,,,3
15296517,66,6/19/2019,3.04,3
15297069,0,,,3
15297622,0,,,4
15298174,32,6/29/2019,1.5,4
15298726,0,,,5
15299278,17,5/20/2019,0.78,3
15299831,3,4/27/2019,0.16,5
15300383,102,7/01/2019,4.55,3
15300935,1,10/31/2018,0.12,5
15301488,27,5/07/2019,1.19,4
15302040,7,6/05/2019,0.52,3
15302592,12,5/20/2019,0.59,4
15303145,3,9/15/2017,0.13,5
15303697,0,,,2
15304249,1,12/03/2018,0.14,5
15304801,6,10/01/2017,0.26,2
15305354,1,9/04/2017,0.04,4
15305906,2,3/28/2018,0.11,3
15306458,14,5/14/2019,0.64,5
15307011,7,3/13/2018,0.32,3
15307563,1,9/20/2017,0.05,5
15308115,34,6/30/2019,1.58,2
15308668,36,5/19/2019,1.6,5
15309220,0,,,4
15309772,5,7/31/2018,0.22,4
15310324,5,9/25/2017,0.22,4
15310877,0,,,2
15311429,2,4/15/2019,0.16,4
15311981,93,7/01/2019,4.15,5
15312534,3,1/01/2018,0.14,4
15313086,5,10/19/2018,0.25,5
15313638,0,,,4
15314191,45,6/22/2019,2.04,5
15314743,6,6/05/2018,0.27,5
15315295,18,6/11/2019,1.44,3
15315847,21,11/19/2018,1.14,3
15316400,77,5/29/2019,3.43,2
15316952,4,3/31/2018,0.18,4
15317504,6,7/01/2019,0.33,2
15318057,9,3/24/2019,0.48,2
15318609,2,1/02/2018,0.1,5
15319161,69,7/01/2019,3.16,4
15319714,3,11/10/2017,0.13,2
15320266,22,4/06/2019,0.98,5
15320818,45,6/21/2019,2.01,2
15321370,4,5/09/2018,0.18,2
15321923,6,9/30/2018,0.28,2
15322475,47,6/18/2019,2.2,4
15323027,3,11/19/2017,0.14,5
15323580,1,9/21/2017,0.05,5
15324132,4,4/02/2018,0.25,4
15324684,2,2/18/2019,0.09,5
15325237,0,,,2
15325789,42,1/01/2019,1.9,4
15326341,3,6/27/2019,0.13,5
15326893,11,4/30/2019,0.56,3
15327446,51,6/22/2019,2.29,5
15327998,36,6/15/2019,1.64,5
15328550,13,5/31/2019,0.59,5
15329103,2,10/10/2017,0.09,3
15329655,0,,,4
15330207,7,5/31/2019,0.47,4
15330760,20,6/24/2019,0.92,5
15331312,2,5/11/2019,0.17,4
15331864,33,5/23/2019,1.62,5
15332416,0,,,5
15332969,8,10/21/2018,0.36,4
15333521,54,12/27/2018,2.44,2
15334073,9,1/02/2019,0.4,2
15334626,12,7/13/2018,0.54,5
15335178,9,2/17/2019,0.44,5
15335730,13,1/07/2018,0.62,3
15336283,45,6/30/2019,2.01,4
15336835,5,4/28/2019,0.23,5
15337387,55,7/02/2019,2.64,5
15337939,87,7/06/2019,5.08,3
15338492,109,7/05/2019,4.86,4
15339044,4,11/26/2017,0.19,2
15339596,7,4/28/2019,0.35,4
15340149,10,1/02/2019,0.47,2
15340701,98,10/15/2018,4.39,2
15341253,0,,,2
15341806,21,5/05/2019,0.95,2
15342358,1,9/11/2017,0.05,5
15342910,13,3/31/2019,0.6,2
15343462,0,,,3
15344015,9,4/01/2018,0.4,3
15344567,5,5/29/2019,0.23,4
15345119,13,8/27/2018,0.59,4
15345672,2,9/30/2017,0.09,2
15346224,55,7/02/2019,2.52,4
15346776,6,4/16/2019,0.27,3
15347329,82,6/21/2019,3.7,5
15347881,61,6/30/2019,2.71,3
15348433,8,3/15/2018,0.43,5
15348985,77,7/01/2019,3.43,5
15349538,34,5/14/2019,1.52,4
15350090,0,,,3
15350642,9,6/30/2019,1.03,4
15351195,21,6/30/2018,0.94,2
15351747,10,6/28/2019,0.97,5
15352299,63,6/19/2019,2.81,4
15352852,75,6/24/2019,3.37,3
15353404,10,8/06/2018,0.45,4
15353956,0,,,4
15354508,9,10/15/2017,0.4,3
15355061,4,6/23/2019,2.73,2
15355613,0,,,5
15356165,11,11/02/2017,0.49,4
15356718,2,11/15/2017,0.09,4
15357270,0,,,2
15357822,10,1/01/2019,0.46,2
15358375,0,,,4
15358927,1,9/03/2017,0.04,5
15359479,1,9/07/2017,0.04,3
15360031,0,,,5
15360584,0,,,4
15361136,3,1/01/2018,0.14,2
15361688,14,5/04/2018,0.62,3
15362241,4,1/03/2018,0.19,3
15362793,6,1/04/2018,0.28,5
15363345,0,,,4
15363898,20,3/24/2019,0.95,3
15364450,20,6/05/2019,0.94,3
15365002,1,9/15/2017,0.05,4
15365554,14,1/05/2019,0.64,4
15366107,24,6/06/2019,1.08,5
15366659,51,6/21/2019,2.3,2
15367211,20,6/19/2019,0.89,4
15367764,3,6/02/2019,0.21,2
15368316,1,9/20/2017,0.05,4
15368868,29,6/29/2019,1.34,3
15369421,4,5/28/2019,0.18,3
15369973,97,7/02/2019,4.48,2
15370525,8,7/01/2018,0.36,3
15371077,13,6/10/2019,0.63,4
15371630,58,5/26/2019,2.82,2
15372182,12,5/08/2019,0.62,5
15372734,18,1/01/2019,0.81,5
15373287,0,,,2
15373839,3,3/24/2019,0.15,3
15374391,1,9/20/2017,0.05,4
15374944,33,6/23/2019,1.5,3
15375496,75,6/16/2019,3.34,4
15376048,156,6/30/2019,7,3
15376600,2,10/22/2018,0.1,2
15377153,14,5/24/2019,0.67,3
15377705,0,,,3
15378257,0,,,3
15378810,92,5/19/2019,4.11,5
15379362,62,6/24/2019,2.76,3
15379914,22,7/02/2019,1.46,5
15380467,15,6/13/2019,0.7,5
15381019,77,6/16/2019,3.62,5
15381571,10,7/31/2018,0.45,5
15382123,0,,,5
15382676,2,11/05/2017,0.09,5
15383228,21,7/08/2018,0.96,2
15383780,65,6/10/2019,3.04,4
15384333,2,12/16/2018,0.28,2
15384885,71,6/17/2019,3.22,4
15385437,3,5/28/2018,0.14,3
15385990,0,,,2
15386542,3,5/19/2018,0.14,4
15387094,7,10/06/2018,0.32,4
15387646,23,11/11/2018,1.23,3
15388199,6,7/15/2018,0.27,4
15388751,0,,,2
15389303,34,5/27/2019,1.53,2
15389856,0,,,3
15390408,41,5/31/2019,1.88,4
15390960,79,7/07/2019,3.56,3
15391513,73,7/06/2019,3.71,3
15392065,5,6/14/2019,0.23,5
15392617,6,10/07/2018,0.27,4
15393169,1,9/30/2017,0.05,4
15393722,87,6/30/2019,3.91,5
15394274,103,6/22/2019,4.62,4
15394826,2,9/10/2017,0.09,5
15395379,1,9/17/2017,0.05,3
15395931,3,10/30/2017,0.14,4
15396483,10,3/11/2019,0.47,5
15397036,36,6/23/2019,1.65,2
15397588,3,8/22/2018,0.14,4
15398140,58,6/16/2019,2.6,2
15398692,9,7/06/2019,0.46,5
15399245,1,9/16/2017,0.05,5
15399797,59,6/15/2019,2.71,5
15400349,5,10/28/2018,0.27,5
15400902,5,4/14/2018,0.23,3
15401454,9,6/30/2019,0.56,2
15402006,10,5/19/2019,0.46,4
15402559,2,10/15/2017,0.09,2
15403111,0,,,3
15403663,3,12/27/2017,0.14,2
15404215,0,,,5
15404768,1,10/09/2017,0.05,3
15405320,5,6/24/2018,0.23,5
15405872,81,7/07/2019,3.67,5
15406425,45,7/04/2019,2.02,3
15406977,5,7/29/2018,0.23,3
15407529,26,6/03/2019,1.18,2
15408082,81,7/06/2019,3.8,2
15408634,7,11/27/2017,0.32,5
15409186,0,,,5
15409738,0,,,2
15410291,18,1/01/2019,0.82,4
15410843,0,,,2
15411395,57,7/05/2019,2.58,4
15411948,85,6/23/2019,3.94,5
15412500,43,5/13/2019,1.94,3
15413052,3,9/15/2017,0.13,3
15413605,97,7/06/2019,5.23,2
15414157,1,10/09/2017,0.05,5
15414709,0,,,2
15415261,37,7/03/2019,1.71,5
15415814,1,9/14/2017,0.05,4
15416366,17,7/01/2019,1.64,2
15416918,29,6/24/2019,1.3,2
15417471,56,6/20/2019,2.53,3
15418023,12,5/26/2019,0.54,5
15418575,1,9/21/2017,0.05,3
15419128,8,5/19/2019,0.51,3
15419680,80,4/21/2019,3.6,3
15420232,166,7/07/2019,7.5,4
15420784,7,12/16/2018,0.43,3
15421337,4,5/20/2018,0.19,4
15421889,14,6/02/2019,0.91,3
15422441,44,5/25/2019,2.07,5
15422994,136,5/24/2019,6.18,2
15423546,48,6/23/2019,2.97,3
15424098,0,,,5
15424651,48,6/24/2019,3.03,5
15425203,0,,,3
15425755,1,3/16/2018,0.06,2
15426307,0,,,5
15426860,11,1/01/2019,0.6,2
15427412,5,5/08/2018,0.23,3
15427964,74,1/15/2019,3.32,2
15428517,1,12/18/2018,0.15,2
15429069,30,7/07/2019,1.38,5
15429621,32,6/25/2019,1.68,2
15430174,5,4/22/2019,0.23,5
15430726,17,6/09/2019,0.76,4
15431278,2,10/01/2017,0.09,5
15431830,13,1/04/2019,0.59,2
15432383,10,11/28/2017,0.47,2
15432935,22,4/15/2019,0.99,5
15433487,65,6/30/2019,2.92,3
15434040,6,6/21/2019,0.28,3
15434592,1,9/21/2017,0.05,2
15435144,15,8/23/2018,0.71,4
15435697,1,5/22/2019,0.63,2
